lineage,R
A,-42.383060455322266
A.1,-22.335399627685547
A.2.5.2,1.272585391998291
AV.1,-38.73392868041992
AY.1,-106.4244384765625
AY.100,-99.5377426147461
AY.101,-92.94512176513672
AY.102,-106.65665435791016
AY.103,-99.61766052246094
AY.105,-103.9123306274414
AY.106,-101.95764923095703
AY.107,-100.02240753173828
AY.108,1.256119728088379
AY.109,-101.25044250488281
AY.110,-116.05233764648438
AY.111,-96.77983856201172
AY.112,-93.68230438232422
AY.112.2,-100.5929946899414
AY.113,-98.29761505126953
AY.114,-102.77271270751953
AY.116,-103.3305892944336
AY.116.1,-100.42019653320312
AY.117,-101.06489562988281
AY.118,-101.0699462890625
AY.119,-100.79249572753906
AY.119.1,-92.27595520019531
AY.119.2,-101.54403686523438
AY.120,-100.17020416259766
AY.120.1,-104.52713775634766
AY.120.2,-95.34566497802734
AY.121,-97.19116973876953
AY.121.1,-98.39012908935547
AY.122,-102.09678649902344
AY.122.1,-106.51805877685547
AY.122.4,-100.33015441894531
AY.122.5,-82.34046936035156
AY.122.6,-79.81031799316406
AY.124,-101.51868438720703
AY.124.1,1.2656826972961426
AY.124.1.1,-91.43904113769531
AY.125,-93.28265380859375
AY.126,-101.0337142944336
AY.127,-95.78895568847656
AY.127.1,1.2343997955322266
AY.129,-98.27172088623047
AY.13,-101.52110290527344
AY.131,1.2276848554611206
AY.132,1.2685332298278809
AY.133,-75.56546783447266
AY.14,-111.05494689941406
AY.16,-97.6721420288086
AY.2,-98.0374526977539
AY.20,-100.90025329589844
AY.23,-108.25093841552734
AY.23.1,1.272547960281372
AY.24,-96.40831756591797
AY.25,-100.91560363769531
AY.25.1,-99.88185119628906
AY.25.1.1,-93.35206604003906
AY.25.1.2,-93.64108276367188
AY.25.2,1.2660495042800903
AY.25.3,-100.7831802368164
AY.26,-102.91777038574219
AY.26.1,1.2724082469940186
AY.27,-107.83245086669922
AY.28,1.2722793817520142
AY.29,1.259958028793335
AY.3,-100.9044418334961
AY.3.1,-101.9328842163086
AY.3.3,-91.23841094970703
AY.30,1.2727035284042358
AY.33,-99.08650970458984
AY.34,-98.04409790039062
AY.34.1,-94.97212982177734
AY.34.1.1,-64.43163299560547
AY.34.2,1.2657246589660645
AY.35,-99.73875427246094
AY.36,-98.33474731445312
AY.37,-112.70983123779297
AY.38,-97.92881774902344
AY.39,-98.60353088378906
AY.39.1,-99.6878890991211
AY.39.1.1,1.2724082469940186
AY.39.2,-94.35124969482422
AY.39.3,-90.05615997314453
AY.4,-98.5315170288086
AY.4.10,-90.28677368164062
AY.4.12,1.261799931526184
AY.4.13,1.2511123418807983
AY.4.15,1.2709351778030396
AY.4.2,-91.43022918701172
AY.4.2.1,-85.33806610107422
AY.4.2.2,-91.39014434814453
AY.4.2.3,-106.36747741699219
AY.4.3,1.224509835243225
AY.4.4,1.2719759941101074
AY.4.5,-87.069091796875
AY.4.6,1.2516469955444336
AY.4.8,-79.1781997680664
AY.4.9,1.175624966621399
AY.41,1.2643935680389404
AY.42,-103.73992919921875
AY.43,-96.50791931152344
AY.43.1,1.2330455780029297
AY.43.2,1.265323281288147
AY.43.3,-96.93223571777344
AY.43.4,-86.79800415039062
AY.43.6,1.2719759941101074
AY.43.8,-99.19530487060547
AY.44,-101.57154083251953
AY.45,-109.69779968261719
AY.46,-110.9119873046875
AY.46.1,-97.07626342773438
AY.46.2,1.2616908550262451
AY.46.3,1.272585391998291
AY.46.4,-103.50154113769531
AY.46.5,-89.72447967529297
AY.46.6,-95.62444305419922
AY.47,-104.25486755371094
AY.48,-103.43148040771484
AY.5,-108.93815612792969
AY.5.1,1.2719111442565918
AY.5.3,-102.4329833984375
AY.5.4,1.2620238065719604
AY.52,-139.3082275390625
AY.54,-109.2586669921875
AY.55,1.260810136795044
AY.56,-98.4673843383789
AY.57,-78.68994140625
AY.6,-77.678955078125
AY.62,-118.41085052490234
AY.64,-109.36424255371094
AY.65,-104.13957214355469
AY.67,-99.79452514648438
AY.69,1.2174382209777832
AY.7.1,-148.92086791992188
AY.7.2,-85.10717010498047
AY.72,-92.90901184082031
AY.73,1.2640026807785034
AY.74,-105.84420776367188
AY.75,-103.14334869384766
AY.77,-103.42204284667969
AY.79,1.2724082469940186
AY.81,-102.70902252197266
AY.83,-105.8567123413086
AY.85,-90.35675811767578
AY.86,-3.542261838912964
AY.87,1.2606321573257446
AY.88,-100.64994049072266
AY.9,1.2481204271316528
AY.9.2,-108.2560806274414
AY.90,1.2624680995941162
AY.92,-98.55491638183594
AY.95,-106.88895416259766
AY.98,-90.10176849365234
AY.98.1,-100.56742858886719
AY.99,-4.882795810699463
AY.99.1,-99.56963348388672
AY.99.2,-90.57247924804688
B,-92.3985595703125
B.1,-83.69221496582031
B.1.1,-44.340415954589844
B.1.1.161,-54.03660202026367
B.1.1.168,1.2718055248260498
B.1.1.186,1.2708534002304077
B.1.1.207,1.2718055248260498
B.1.1.228,7.197096824645996
B.1.1.28,1.2624220848083496
B.1.1.519,41.631126403808594
B.1.1.529,-48.961299896240234
B.1.1.7,-97.35043334960938
B.1.139,1.256513237953186
B.1.2,-72.1834487915039
B.1.234,31.436649322509766
B.1.240,-96.75533294677734
B.1.241,1.2639286518096924
B.1.243,-12.655538558959961
B.1.258,-4.0338358879089355
B.1.280,1.264839768409729
B.1.298,-44.26994705200195
B.1.351,-98.05611419677734
B.1.369,1.2611404657363892
B.1.399,1.2672301530838013
B.1.400,1.2831170558929443
B.1.427,1.275516152381897
B.1.429,11.326197624206543
B.1.503,50.510738372802734
B.1.509,1.272585391998291
B.1.517,-64.6667709350586
B.1.526,-90.00595092773438
B.1.558,7.202072620391846
B.1.575,1.2720308303833008
B.1.577,-31.238475799560547
B.1.588,1.282594919204712
B.1.595,-48.25212478637695
B.1.617,1.2717524766921997
B.1.617.1,1.2705129384994507
B.1.617.2,-96.33578491210938
B.1.621,-117.5965347290039
B.1.621.1,1.2683099508285522
B.1.637.1,-96.04708099365234
B.1.639,1.272625207901001
B.1.640.1,-71.74473571777344
B.1.640.2,1.265023112297058
B.1.9,1.268747329711914
B.11,1.2831621170043945
B.23,1.2643052339553833
B.28,1.2564560174942017
B.41,1.2665597200393677
B.55,1.251661777496338
B.6,1.264839768409729
BA.1,-48.2589111328125
BA.1.1,-37.67559814453125
BA.1.1 (consensus call),49.46208953857422
BA.1.1.1,-31.023244857788086
BA.1.1.10,-31.66671371459961
BA.1.1.11,-26.15546226501465
BA.1.1.12,-36.49151611328125
BA.1.1.13,-32.764591217041016
BA.1.1.14,-38.17839050292969
BA.1.1.15,-36.35197448730469
BA.1.1.16,-38.123023986816406
BA.1.1.17,-42.25252914428711
BA.1.1.18,-41.222015380859375
BA.1.1.2,-42.051944732666016
BA.1.1.3,-29.66272735595703
BA.1.1.4,-38.54335403442383
BA.1.1.5,-18.76128387451172
BA.1.1.6,-41.046817779541016
BA.1.1.7,-34.61076354980469
BA.1.1.8,-40.84135055541992
BA.1.1.9,-34.316070556640625
BA.1.10,-36.920372009277344
BA.1.12,-30.91669464111328
BA.1.13,-45.37346649169922
BA.1.13.1,-24.080568313598633
BA.1.14,-42.071651458740234
BA.1.14.1,-37.29600143432617
BA.1.14.2,-32.27153396606445
BA.1.15,-47.098182678222656
BA.1.15.1,-51.124656677246094
BA.1.15.2,-33.8182487487793
BA.1.15.3,-37.47682189941406
BA.1.16,-42.441246032714844
BA.1.16.2,1.2643052339553833
BA.1.17,-50.08759307861328
BA.1.17.1,1.1915192604064941
BA.1.17.2,-47.6750602722168
BA.1.18,-47.111392974853516
BA.1.19,-48.15735626220703
BA.1.20,-46.80011749267578
BA.1.21,-38.294677734375
BA.1.21.1,-33.96139907836914
BA.1.22,-26.606447219848633
BA.1.23,-18.73324203491211
BA.1.3,-36.794029235839844
BA.1.4,-45.94596481323242
BA.1.5,-38.6007194519043
BA.1.6,-43.55191421508789
BA.1.7,-35.29242706298828
BA.1.8,1.1699459552764893
BA.1.9,-35.84906005859375
BA.2,-9.339695930480957
BA.2.1,-7.391012191772461
BA.2.10,-17.577817916870117
BA.2.10.1,-16.6387939453125
BA.2.10.2,-6.490578651428223
BA.2.10.3,-16.494155883789062
BA.2.10.4,34.13677978515625
BA.2.11,8.244479179382324
BA.2.12,-5.7359938621521
BA.2.12.1,5.017228603363037
BA.2.12.2,13.555174827575684
BA.2.13,4.7289862632751465
BA.2.13.1,12.479039192199707
BA.2.14,-7.577864170074463
BA.2.15,-0.5055404901504517
BA.2.17,-12.154444694519043
BA.2.18,4.738593578338623
BA.2.19,-15.190943717956543
BA.2.2,-13.35153579711914
BA.2.2.1,-45.89346694946289
BA.2.20,-6.586366653442383
BA.2.21,-8.744938850402832
BA.2.22,-0.10164766013622284
BA.2.23,-2.654942750930786
BA.2.23.1,-5.133022308349609
BA.2.24,-4.005105972290039
BA.2.25,-13.76921558380127
BA.2.26,-12.0731201171875
BA.2.27,-6.93064022064209
BA.2.28,0.7201004028320312
BA.2.29,-1.3266897201538086
BA.2.3,-11.007377624511719
BA.2.3.1,-8.039050102233887
BA.2.3.10,-9.361100196838379
BA.2.3.11,-4.5366973876953125
BA.2.3.12,-10.57304573059082
BA.2.3.13,-8.305879592895508
BA.2.3.14,-7.541084289550781
BA.2.3.15,-8.461877822875977
BA.2.3.16,-10.494172096252441
BA.2.3.17,-15.39649486541748
BA.2.3.2,-3.2901978492736816
BA.2.3.20,50.089725494384766
BA.2.3.21,1.6031872034072876
BA.2.3.4,-9.65597152709961
BA.2.3.5,-13.6707181930542
BA.2.3.6,-4.917455673217773
BA.2.3.7,17.307451248168945
BA.2.3.8,-16.469959259033203
BA.2.3.9,-8.107743263244629
BA.2.30,-4.088846206665039
BA.2.31,-7.127800941467285
BA.2.31.1,1.445539951324463
BA.2.32,-9.793635368347168
BA.2.33,-3.9693570137023926
BA.2.34,-4.2565107345581055
BA.2.35,8.360209465026855
BA.2.36,1.7023907899856567
BA.2.37,-9.032716751098633
BA.2.38,8.020452499389648
BA.2.38.1,26.316133499145508
BA.2.38.2,26.65386199951172
BA.2.38.3,29.545495986938477
BA.2.38.4,11.172696113586426
BA.2.39,-9.920504570007324
BA.2.4,-11.723555564880371
BA.2.40,14.581860542297363
BA.2.40.1,2.8487401008605957
BA.2.41,2.557302474975586
BA.2.42,6.005709648132324
BA.2.43,5.372813701629639
BA.2.44,6.4400634765625
BA.2.45,3.252760648727417
BA.2.47,-1.4503083229064941
BA.2.48,1.7514318227767944
BA.2.49,-1.953795313835144
BA.2.5,-15.357099533081055
BA.2.50,0.4174804091453552
BA.2.51,-7.040747165679932
BA.2.52,7.682037353515625
BA.2.53,5.330085277557373
BA.2.54,9.655129432678223
BA.2.55,3.1206185817718506
BA.2.56,6.955239295959473
BA.2.57,5.8678388595581055
BA.2.58,-0.7853986620903015
BA.2.59,-1.9549428224563599
BA.2.6,-8.228899002075195
BA.2.60,-1.5012555122375488
BA.2.61,10.327603340148926
BA.2.62,-7.749152660369873
BA.2.63,-10.469618797302246
BA.2.64,-6.806447982788086
BA.2.65,-3.8085243701934814
BA.2.65 (consensus call),49.24313735961914
BA.2.66,-3.286836862564087
BA.2.68,-9.335782051086426
BA.2.69,-2.6811931133270264
BA.2.7,-14.316675186157227
BA.2.70,-10.263498306274414
BA.2.71,7.366644382476807
BA.2.72,-0.5392019748687744
BA.2.73,-1.737176537513733
BA.2.74,24.767480850219727
BA.2.75,37.30165481567383
BA.2.75.1,38.35525894165039
BA.2.75.10,31.364051818847656
BA.2.75.2,44.07804489135742
BA.2.75.3,34.697021484375
BA.2.75.4,46.463775634765625
BA.2.75.5,45.186458587646484
BA.2.75.6,43.804996490478516
BA.2.75.7,40.142051696777344
BA.2.75.9,37.270904541015625
BA.2.76,23.504810333251953
BA.2.76.1,28.245962142944336
BA.2.77,5.370904922485352
BA.2.78,9.690052032470703
BA.2.79,14.717781066894531
BA.2.79.1,19.9477481842041
BA.2.8,-6.320180892944336
BA.2.81,13.497387886047363
BA.2.82,22.871061325073242
BA.2.85,2.91032075881958
BA.2.86,121.77250671386719
BA.2.86 (consensus call),7.569825172424316
BA.2.86.1,127.08878326416016
BA.2.86.1 (consensus call),147.66455078125
BA.2.86.2,114.346435546875
BA.2.86.2 (consensus call),1.2839295864105225
BA.2.86.3,119.43536376953125
BA.2.86.3 (consensus call),1.2836806774139404
BA.2.86.4,1.2837862968444824
BA.2.86.4 (consensus call),1.2838295698165894
BA.2.86.5,1.2838231325149536
BA.2.86.6,1.3270131349563599
BA.2.86.6 (consensus call),1.3054510354995728
BA.2.86.7,1.3054677248001099
BA.2.86.7 (consensus call),1.292452096939087
BA.2.87 (consensus call),1.2919591665267944
BA.2.9,-8.38779354095459
BA.2.9.1,-6.875263690948486
BA.2.9.2,-17.214887619018555
BA.2.9.3,5.226691246032715
BA.2.9.4,13.136310577392578
BA.2.9.5,-4.877020835876465
BA.2.9.6,4.177606105804443
BA.2.9.7,8.219734191894531
BA.3,159.97010803222656
BA.3.1,-13.848333358764648
BA.4,24.618328094482422
BA.4.1,23.253318786621094
BA.4.1.1,21.985097885131836
BA.4.1.10,43.8072509765625
BA.4.1.11,1.2880752086639404
BA.4.1.2,19.19696044921875
BA.4.1.3,25.059144973754883
BA.4.1.4,29.073728561401367
BA.4.1.5,30.60573959350586
BA.4.1.6,21.589462280273438
BA.4.1.8,38.057044982910156
BA.4.1.9,39.95205307006836
BA.4.2,23.89568328857422
BA.4.3,22.369380950927734
BA.4.4,24.008193969726562
BA.4.5,24.061025619506836
BA.4.6,38.55118942260742
BA.4.6.1,42.2607421875
BA.4.6.2,47.432952880859375
BA.4.6.3,55.66279983520508
BA.4.6.4,43.140628814697266
BA.4.6.5,38.5074577331543
BA.4.7,36.418907165527344
BA.4.8,19.947307586669922
BA.5,34.52457046508789
BA.5.1,34.84223175048828
BA.5.1.1,31.070980072021484
BA.5.1.10,36.81554412841797
BA.5.1.11,38.22215270996094
BA.5.1.12,44.057029724121094
BA.5.1.15,32.7697868347168
BA.5.1.16,28.371904373168945
BA.5.1.17,35.65184783935547
BA.5.1.18,46.29985046386719
BA.5.1.19,36.320838928222656
BA.5.1.2,36.94793701171875
BA.5.1.20,37.708431243896484
BA.5.1.21,37.3566780090332
BA.5.1.22,36.133853912353516
BA.5.1.23,35.744163513183594
BA.5.1.24,33.55817413330078
BA.5.1.25,34.81529235839844
BA.5.1.26,50.158111572265625
BA.5.1.27,52.063716888427734
BA.5.1.28,45.3619384765625
BA.5.1.29,36.58382034301758
BA.5.1.3,35.45591735839844
BA.5.1.30,36.031776428222656
BA.5.1.31,41.531009674072266
BA.5.1.32,56.080387115478516
BA.5.1.33,49.386226654052734
BA.5.1.34,38.448204040527344
BA.5.1.35,32.53303527832031
BA.5.1.36,47.32141876220703
BA.5.1.37,53.010223388671875
BA.5.1.38,1.2822548151016235
BA.5.1.4,31.894472122192383
BA.5.1.5,43.19929122924805
BA.5.1.6,37.89374923706055
BA.5.1.7,39.765769958496094
BA.5.1.8,32.51462936401367
BA.5.1.9,34.79424285888672
BA.5.10,39.65591049194336
BA.5.10.1,42.292659759521484
BA.5.11,67.8750228881836
BA.5.12,55.66569900512695
BA.5.2,37.57989501953125
BA.5.2.1,34.74944305419922
BA.5.2.1 (consensus call),53.723567962646484
BA.5.2.10,35.51301193237305
BA.5.2.11,35.54429626464844
BA.5.2.12,42.12712478637695
BA.5.2.13,50.84691619873047
BA.5.2.14,52.091678619384766
BA.5.2.16,37.0310173034668
BA.5.2.18,46.6380729675293
BA.5.2.19,40.61344528198242
BA.5.2.2,31.54920196533203
BA.5.2.20,39.304473876953125
BA.5.2.21,36.72526168823242
BA.5.2.22,38.97768020629883
BA.5.2.23,48.835365295410156
BA.5.2.24,41.054771423339844
BA.5.2.25,49.068939208984375
BA.5.2.26,43.27357864379883
BA.5.2.27,38.29341125488281
BA.5.2.28,38.201515197753906
BA.5.2.29,43.37188720703125
BA.5.2.3,37.347293853759766
BA.5.2.30,45.210208892822266
BA.5.2.31,39.153167724609375
BA.5.2.32,54.71150207519531
BA.5.2.33,37.51795959472656
BA.5.2.34,50.85519027709961
BA.5.2.35,54.0102424621582
BA.5.2.36,42.99179458618164
BA.5.2.37,41.27096176147461
BA.5.2.38,39.84677505493164
BA.5.2.39,49.64521026611328
BA.5.2.4,35.74306869506836
BA.5.2.41,42.67463684082031
BA.5.2.43,56.173831939697266
BA.5.2.44,36.0466423034668
BA.5.2.45,44.787330627441406
BA.5.2.46,46.10157012939453
BA.5.2.47,51.239627838134766
BA.5.2.48,63.65061950683594
BA.5.2.49,59.43768310546875
BA.5.2.5,17.94303321838379
BA.5.2.51,47.281394958496094
BA.5.2.52,53.5903205871582
BA.5.2.53,44.86549377441406
BA.5.2.54,52.1782112121582
BA.5.2.55,44.73484420776367
BA.5.2.56,44.80549621582031
BA.5.2.57,49.027225494384766
BA.5.2.58,51.41215515136719
BA.5.2.59,49.03941345214844
BA.5.2.6,50.796268463134766
BA.5.2.60,52.49969482421875
BA.5.2.61,54.33393478393555
BA.5.2.62,43.083431243896484
BA.5.2.63,56.164093017578125
BA.5.2.7,45.17076110839844
BA.5.2.8,37.82260513305664
BA.5.2.9,37.46169662475586
BA.5.3,24.40462303161621
BA.5.3.1,37.2752799987793
BA.5.3.2,21.181968688964844
BA.5.3.3,34.23219680786133
BA.5.3.4,30.023576736450195
BA.5.3.5,58.67794418334961
BA.5.5,27.200666427612305
BA.5.5.1,40.887550354003906
BA.5.5.2,31.62978744506836
BA.5.5.3,33.34774398803711
BA.5.6,30.99393081665039
BA.5.6.1,38.398189544677734
BA.5.6.2,38.55643081665039
BA.5.6.3,49.052207946777344
BA.5.6.4,43.9288215637207
BA.5.7,44.38923263549805
BA.5.8,29.408103942871094
BA.5.9,44.313602447509766
BB.1,-88.5732650756836
BC.1,-31.631818771362305
BC.2,1.2624220848083496
BD.1,-17.012130737304688
BE.1,32.21343994140625
BE.1.1,36.58836364746094
BE.1.1.1,47.33268737792969
BE.1.1.2,39.7638053894043
BE.1.2,43.417152404785156
BE.1.2.1,53.712364196777344
BE.1.3,29.500900268554688
BE.1.4,33.22016525268555
BE.1.4.1,34.92030334472656
BE.1.4.2,50.19108581542969
BE.1.4.3,34.1063117980957
BE.1.4.4,33.40185546875
BE.10,62.112178802490234
BE.11,27.23089027404785
BE.12,24.852426528930664
BE.13,76.48859405517578
BE.2,32.87999725341797
BE.3,29.891448974609375
BE.4,36.84691619873047
BE.4.1,45.27864074707031
BE.4.1.1,47.559959411621094
BE.4.2,57.93767547607422
BE.5,26.46360206604004
BE.6,53.4229736328125
BE.7,51.761985778808594
BE.8,56.123085021972656
BE.9,66.23844909667969
BF.1,28.72284698486328
BF.1.1,14.808857917785645
BF.10,35.85542297363281
BF.10.1,52.3669548034668
BF.11,48.64209747314453
BF.11.1,46.43688201904297
BF.11.2,61.223270416259766
BF.11.3,49.692649841308594
BF.11.4,48.28656768798828
BF.11.5,52.79730224609375
BF.12,31.292051315307617
BF.13,41.90407180786133
BF.14,51.25327682495117
BF.15,39.90461730957031
BF.16,39.46686935424805
BF.17,39.08108901977539
BF.18,34.73447036743164
BF.19,31.046220779418945
BF.2,36.546531677246094
BF.20,27.862693786621094
BF.21,32.3216438293457
BF.22,38.496829986572266
BF.23,37.582763671875
BF.24,32.64761734008789
BF.25,42.966529846191406
BF.26,39.792972564697266
BF.27,32.976585388183594
BF.28,30.182727813720703
BF.29,37.4036865234375
BF.3,36.15729904174805
BF.3.1,31.37526512145996
BF.30,51.744930267333984
BF.31,40.167633056640625
BF.31.1,55.507293701171875
BF.32,49.25851058959961
BF.34,47.03337478637695
BF.36,34.04099655151367
BF.38,35.52314376831055
BF.39,38.86040496826172
BF.39.1,60.086673736572266
BF.4,35.5860595703125
BF.40,41.61802291870117
BF.41,34.7003288269043
BF.41.1,52.86136245727539
BF.5,36.89616394042969
BF.5.1,51.1828727722168
BF.5.2,1.2838404178619385
BF.5.4,46.186119079589844
BF.5.5,42.01251983642578
BF.6,36.00849914550781
BF.6 (consensus call based on Emerging Variants AA substitutions),3.469815492630005
BF.7,49.019229888916016
BF.7.1,52.72531509399414
BF.7.10,51.84058380126953
BF.7.11,55.66205596923828
BF.7.12,50.74961853027344
BF.7.13,1.2828295230865479
BF.7.13.2,43.10924530029297
BF.7.14,65.71796417236328
BF.7.14.1,66.40621185302734
BF.7.14.2,1.2827181816101074
BF.7.14.3,65.7719497680664
BF.7.14.4,63.68583679199219
BF.7.14.5,62.62746047973633
BF.7.14.6,64.51824951171875
BF.7.15,74.23149108886719
BF.7.16,48.964012145996094
BF.7.17,58.27023696899414
BF.7.18,49.59677505493164
BF.7.19,48.39536666870117
BF.7.19.1,52.20783615112305
BF.7.20,49.2934455871582
BF.7.21,54.620914459228516
BF.7.22,50.93034744262695
BF.7.23,50.735599517822266
BF.7.24,51.78989791870117
BF.7.26,47.10074996948242
BF.7.27,46.72634506225586
BF.7.3,51.08854675292969
BF.7.4,48.3719482421875
BF.7.4.1,52.15151596069336
BF.7.4.2,44.31175231933594
BF.7.5,53.40426254272461
BF.7.5.1,51.895179748535156
BF.7.6,49.65292739868164
BF.7.7,49.488040924072266
BF.7.8,48.79290008544922
BF.7.9,38.499427795410156
BF.8,31.048355102539062
BF.9,31.979341506958008
BG.1,5.455021381378174
BG.2,14.626312255859375
BG.3,14.40762996673584
BG.4,9.8370943069458
BG.5,10.508652687072754
BH.1,35.30497741699219
BJ.1,37.78596878051758
BK.1,37.88066864013672
BL.1,42.986976623535156
BL.1.3,41.72301483154297
BL.1.4,47.46224594116211
BL.1.5,47.30702209472656
BL.2,44.45173263549805
BL.3,34.45066833496094
BL.4,38.76668930053711
BL.6,48.57358169555664
BM.1,40.7237434387207
BM.1.1,51.09492492675781
BM.1.1.1,43.423763275146484
BM.1.1.3,46.53732681274414
BM.1.1.4,62.5235481262207
BM.1.1.5,1.2850704193115234
BM.2,48.069984436035156
BM.2.1,48.05998611450195
BM.2.3,39.43534469604492
BM.3,30.655616760253906
BM.4,28.795988082885742
BM.4.1,46.21223831176758
BM.4.1.1,47.28271484375
BM.5,38.707786560058594
BM.6,38.88225555419922
BN.1,57.377132415771484
BN.1.1,59.899776458740234
BN.1.1.1,60.20919418334961
BN.1.10,56.80568313598633
BN.1.11,61.374656677246094
BN.1.2,60.646873474121094
BN.1.2.1,57.90556335449219
BN.1.2.2,60.74079513549805
BN.1.2.3,60.14537811279297
BN.1.2.4,64.050048828125
BN.1.2.5,62.45132827758789
BN.1.2.6,60.93171310424805
BN.1.2.7,9.987161636352539
BN.1.3,57.970943450927734
BN.1.3.1,59.568668365478516
BN.1.3.11,71.74337768554688
BN.1.3.12,56.77621078491211
BN.1.3.13,1.297224998474121
BN.1.3.2,4.030407428741455
BN.1.3.3,55.909908294677734
BN.1.3.4,63.90099334716797
BN.1.3.5,61.35842514038086
BN.1.3.6,55.99543380737305
BN.1.3.7,58.924320220947266
BN.1.3.8,55.851417541503906
BN.1.3.9,62.48841094970703
BN.1.4,56.67896270751953
BN.1.4.1,60.74348831176758
BN.1.4.2,62.081424713134766
BN.1.4.3,58.36199951171875
BN.1.4.5,55.32509994506836
BN.1.5,57.224517822265625
BN.1.5.1,56.98137664794922
BN.1.5.2,60.174560546875
BN.1.6,40.66219711303711
BN.1.7,58.643070220947266
BN.1.8,44.36481475830078
BN.1.9,55.62055587768555
BN.2,37.24903106689453
BN.2.1,47.11689758300781
BN.3,50.342872619628906
BN.3.1,61.041561126708984
BN.4,43.59206008911133
BN.5,41.515594482421875
BN.6,42.9625244140625
BP.1,37.12300109863281
BQ.1,56.8790168762207
BQ.1.1,60.99309539794922
BQ.1.1.1,62.686946868896484
BQ.1.1.10,67.1650161743164
BQ.1.1.11,60.86796569824219
BQ.1.1.12,48.80929946899414
BQ.1.1.13,66.26210021972656
BQ.1.1.14,60.68315887451172
BQ.1.1.15,63.26906967163086
BQ.1.1.16,63.700439453125
BQ.1.1.17,59.68511962890625
BQ.1.1.18,61.939781188964844
BQ.1.1.18 (consensus call),62.92053985595703
BQ.1.1.19,57.49274826049805
BQ.1.1.2,63.844573974609375
BQ.1.1.20,69.5663070678711
BQ.1.1.21,71.7847900390625
BQ.1.1.22,61.77961349487305
BQ.1.1.23,63.543128967285156
BQ.1.1.24,63.41439437866211
BQ.1.1.25,56.480037689208984
BQ.1.1.26,66.81460571289062
BQ.1.1.27,58.62652587890625
BQ.1.1.28,61.624481201171875
BQ.1.1.29,65.92190551757812
BQ.1.1.3,58.98412322998047
BQ.1.1.30,66.41114807128906
BQ.1.1.31,62.05061721801758
BQ.1.1.31 (consensus call),68.97281646728516
BQ.1.1.32,66.26873779296875
BQ.1.1.32 (consensus call),64.06707000732422
BQ.1.1.35,69.59354400634766
BQ.1.1.36,65.87273406982422
BQ.1.1.37,69.89431762695312
BQ.1.1.38,69.43494415283203
BQ.1.1.39,72.52124786376953
BQ.1.1.4,60.383522033691406
BQ.1.1.40,64.04151153564453
BQ.1.1.41,63.68391036987305
BQ.1.1.42,69.74678039550781
BQ.1.1.43,70.27520751953125
BQ.1.1.44,69.18927001953125
BQ.1.1.45,77.27424621582031
BQ.1.1.46,67.9639892578125
BQ.1.1.47,68.94509887695312
BQ.1.1.48,71.48001861572266
BQ.1.1.49,64.67192077636719
BQ.1.1.5,59.255550384521484
BQ.1.1.50,1.2821102142333984
BQ.1.1.51,61.3373908996582
BQ.1.1.52,61.0655517578125
BQ.1.1.53,73.0448226928711
BQ.1.1.54,65.47407531738281
BQ.1.1.55,69.62257385253906
BQ.1.1.56,64.33506774902344
BQ.1.1.57,60.09918212890625
